Customers.id,Order_Items.product_name,Order_Items.qty,Order_Items.product_id,Products.long_description
247,readybath select medium weight cleansing washcloths,0.6931471805599453,1275.0,readybath reg cloths are pre moistened with rinse free formula that cleans moisturizes conditions and soothes the skin soft balanced formula hypoallergenic and alcohol free medium weight cloths are gentle the skin available with light gender neutral scent fragrance free single use cloths help reduce the chance cross contamination eliminates the need for basins soaps linens and lotions product can used room temperature warmed for patient comfort latex free
247,readybath select medium weight cleansing disposable washcloths,0.6931471805599453,1275.0,readybath reg cloths are pre moistened with rinse free formula that cleans moisturizes conditions and soothes the skin soft balanced formula hypoallergenic and alcohol free medium weight cloths are gentle the skin available with light gender neutral scent fragrance free single use cloths help reduce the chance cross contamination eliminates the need for basins soaps linens and lotions product can used room temperature warmed for patient comfort latex free
248,bariatric drop arm commode,0.6931471805599453,1027.0,easy release drop arm mechanism allows larger patients laterally transfer safely and with ease powder coated steel rust resistant weight capacity extra wide seating area and higher weight capacity ideal for larger patients reinforced frames for greater weight bearing capabilities seat height range seat depth width between arms overall width
249,four wheel rollator walker with fold removable back support,0.6931471805599453,3233.0,supreme durability safety and quality keeping with drive medical tradition fine craftsmanship and unmatched value this four wheel rollator walker with fold removable back support continues lead the charge when comes design quality and value mobility aid league all its own this walker comes highly recommended those who seek strength support durability and comfort all mixed with touch class the four wheel rollator walker comes complete with padded backrest which hinged and removable folding either down also arrives with comfortable seating along with convenient carrying basket which you can use store personal items the inch non marring wheel casters are ideal for both indoor and outdoor use are the easy use deluxe loop locks but that not all you also get ergonomic handles that can adjusted according your height making the gripping handles especially convenient and comfortable while eliminating undue stress hands and joints with the four wheel rollator walker your travel companion there need overstretch yourself because this rollator doubles comfortable and welcomed chair giving you opportunity rest and refresh yourself anywhere and any time ahead experience the drive difference now
250,basic extra wide wheelchairs,0.6931471805599453,858.0,durable tig welded frame gray powder coat finish features comfortable nylon upholstery smooth rolling solid flat free tires and dual axle hemi height adjustable nbsp seat size nbsp weight capacity nbsp this product contains dry natural rubber picture representative this wheelchair line please check specification tableon each individual sku for specific product details optional accessories holder item mds anti fold device item mds combo item mds anti tip device item mds tinnerman legrest locks item wca
251,cpap tube,0.6931471805599453,3126.0,this universal and durable cpap tube from drive medical provides solution your old worn out cpap tubing this replacement cpap tubing comes standard with universal connectors both ends allowing fit all cpap masks and sleep therapy machines the flexibility this tubing allows you easily move around without causing mask leak which will ensure proper sleep therapy
252,woven sterile gauze sponges,0.6931471805599453,1630.0,these usp type vii cotton sponges are ideal for wound dressings wound packing and general wound care our strictly controlled manufacturing process assures clean debris free packing with folded edges prevent unraveling sterile are packed coated paper envelope reduce fiber debris this easy open envelope also carefully sealed prevent the intrusion dust and contaminants sterile feature strong rigid trays also available non sterile bulk packs
252,woven sterile gauze sponges,0.6931471805599453,1630.0,these usp type vii cotton sponges are ideal for wound dressings wound packing and general wound care our strictly controlled manufacturing process assures clean debris free packing with folded edges prevent unraveling sterile are packed coated paper envelope reduce fiber debris this easy open envelope also carefully sealed prevent the intrusion dust and contaminants sterile feature strong rigid trays also available non sterile bulk packs
253,protection plus disposable underpads,0.6931471805599453,1411.0,protection plus reg disposable underpads with non woven facing soft against skin absorbent material helps contain fluid and the polypropylene backing helps keep underpad place wide variety sizes and weights meet every budget and need
254,aluminum quad canes black,0.6931471805599453,955.0,canes with four feet allow for greater weight bearing and stability than single point canes non skid rubber tips all four feet ensure long life small base design allows for faster pace large base design gives more stability slower pace quad canes stand their own
255,standard bariatric heavy duty rollator burgundy,0.6931471805599453,993.0,reinforced design support higher weight capacities wider distance between handles for users needing extra room loop style brakes you push down lock and pull release padded backrest and padded seat offer users ability rest weight capacity wheels between handles seat height min max height weighs lbs
256,basic extra wide wheelchairs,1.0986122886681098,858.0,durable tig welded frame gray powder coat finish features comfortable nylon upholstery smooth rolling solid flat free tires and dual axle hemi height adjustable nbsp seat size nbsp weight capacity nbsp this product contains dry natural rubber picture representative this wheelchair line please check specification tableon each individual sku for specific product details optional accessories holder item mds anti fold device item mds combo item mds anti tip device item mds tinnerman legrest locks item wca
257,basic extra wide wheelchairs,0.6931471805599453,858.0,durable tig welded frame gray powder coat finish features comfortable nylon upholstery smooth rolling solid flat free tires and dual axle hemi height adjustable nbsp seat size nbsp weight capacity nbsp this product contains dry natural rubber picture representative this wheelchair line please check specification tableon each individual sku for specific product details optional accessories holder item mds anti fold device item mds combo item mds anti tip device item mds tinnerman legrest locks item wca
258,remedy olivamine skin repair cream off white,0.6931471805599453,1245.0,remedy reg olivamine reg skin repair cream helps protect and relieve damage related frequent hand washing such dryness cracked inflamed reddened and itchy skin blend nutrients targeted for skin cells well dimethicone help prevent tewl tested non sensitizing non allergenic chg and latex friendly medline remedy registered trademark medline industries inc olivamine trademark and olivamine registered trademark mccord research inc manufactured for medline industries inc mundelein medline com medline
260,standard bariatric heavy duty rollator burgundy,0.6931471805599453,993.0,reinforced design support higher weight capacities wider distance between handles for users needing extra room loop style brakes you push down lock and pull release padded backrest and padded seat offer users ability rest weight capacity wheels between handles seat height min max height weighs lbs
260,standard bariatric heavy duty rollator burgundy,0.6931471805599453,993.0,reinforced design support higher weight capacities wider distance between handles for users needing extra room loop style brakes you push down lock and pull release padded backrest and padded seat offer users ability rest weight capacity wheels between handles seat height min max height weighs lbs
261,flyweight lightweight blue transport wheelchair,0.6931471805599453,3268.0,the deluxe fly weight aluminum transport chair drive medical with blue frame and attractive black upholstery weighs about less than traditional transport chairs weighing only pounds this chair has deluxe back release that folds down the back and the lightweight aluminum frame combine make this chair easy and convenient store and transport the composite caster wheels front and rear with rear wheel locks provide smooth ride over most surfaces has soft plush upholstery seat belt for added safety and carry pocket backrest for easy and convenient transportation personal items
262,sodium chloride tablets,1.0986122886681098,2054.0,for preventing treating sodium loss due excessive sweating dehydration electrolyte supplement
263,protection plus disposable underpads,0.6931471805599453,1422.0,protection plus reg disposable underpads with non woven facing soft against skin absorbent material helps contain fluid and the polypropylene backing helps keep underpad place wide variety sizes and weights meet every budget and need
264,padded swivel seat cushion,0.6931471805599453,2574.0,the drive medical padded swivel seat cushion allows individual turn degrees enabling them get off seat chair car easily and comfortably incredibly lightweight pounds makes this product easy transport and convenient use
266,four wheel rollator walker with fold removable back support,0.6931471805599453,3233.0,supreme durability safety and quality keeping with drive medical tradition fine craftsmanship and unmatched value this four wheel rollator walker with fold removable back support continues lead the charge when comes design quality and value mobility aid league all its own this walker comes highly recommended those who seek strength support durability and comfort all mixed with touch class the four wheel rollator walker comes complete with padded backrest which hinged and removable folding either down also arrives with comfortable seating along with convenient carrying basket which you can use store personal items the inch non marring wheel casters are ideal for both indoor and outdoor use are the easy use deluxe loop locks but that not all you also get ergonomic handles that can adjusted according your height making the gripping handles especially convenient and comfortable while eliminating undue stress hands and joints with the four wheel rollator walker your travel companion there need overstretch yourself because this rollator doubles comfortable and welcomed chair giving you opportunity rest and refresh yourself anywhere and any time ahead experience the drive difference now
267,non tilt top silver vein overbed table,0.6931471805599453,3018.0,enormous value dependability and quality the non tilt over bed table from drive medical represents everything you want traditional and sturdy mobile bed table you fully appreciate the enormous support and utility this table offers you because being bedridden longer needs unfortunate situation that incapacitates prevents you from carrying out business meaningful personal activities that add measure independence and achievement your daily life the table rises and lowers easily requiring the slightest upward pressure making user friendly for all ages and needs the swivel casters make extremely lightweight and comfortable move from one position room the next the laminated surface textured making difficult for items slide off your table and once your desired height reached the table top locks firmly and safely into place you seek stability safety and value the traditionally designed non tilt over bed table from drive medical the ideal solution you been searching for ahead experience the drive difference now
268,deluxe rollators green,0.6931471805599453,997.0,loop style brakes you push down lock and pull release padded backrest and padded seat offer the ability rest height adjustable arms ensure proper fit folding capabilities for condensed storage weight capacity wheels between handles seat height height min max weighs just lbs
269,lightweight blue transport wheelchair,0.6931471805599453,3247.0,trailblazer mobility support and independence when comes the world superior wheeled mobility nothing can beat drive medical leading edge and very popular sturdy yet lightweight transport wheelchair this all purpose wheelchair will empower you like nothing else meets and exceeds your mobile needs and expectations maintenance free lightweight transport wheelchair this personal transport aid arrives your door ready roll developed with your comfort safety and ease use squarely mind durable mobility assistant suited the unique requirements men and women well younger users all ages addition the unbeatable comfort and long lasting design can folded jiffy and its ultra lightweight frame makes easy move and out any vehicle time flat due its sturdy yet lightweight frame and easy maneuverability your caregiver will also singing its praises time flat ahead experience the drive difference now
270,remedy olivamine clear aid skin protectant,0.6931471805599453,1251.0,for use perineal area and lower extremities protect against minor skin irritation and dryness with remedy reg olivamine reg clear aid skin protectant you may not need additional skin protectants address dry and wet skin helps treat and prevent diaper rash wet and cracked skin can used any type skin from reddened denuded macerated skin ideal for daily use non allergenic non sensitizing medline remedy registered trademark medline industries inc olivamine trademark and olivamine registered trademark mccord research inc manufactured for medline industries inc mundelein medline com medline
272,universal wrist and forearm splints universal,0.6931471805599453,1951.0,made with thick plush foam for optimum comfort the top stay moveable and attaches with hook backing allow for size adjustment sewn aluminum palmer stay supports the wrist natural cock position circumference
273,protection plus disposable underpads,0.6931471805599453,1411.0,protection plus reg disposable underpads with non woven facing soft against skin absorbent material helps contain fluid and the polypropylene backing helps keep underpad place wide variety sizes and weights meet every budget and need
274,curad mediplast wart pads pad,1.0986122886681098,100.0,curad reg mediplast ideal product for corns calluses and warts our cut fit pads are convenient and easy use the active ingredient mediplast salicylic acid the ingredient widely recommended physicians and pharmacists for the removal corns calluses and warts
275,duet blue transport wheelchair rollator walker,0.6931471805599453,3220.0,experience the convenience and value two outstanding products single safe convenient aid improving daily mobility with the duet rollator transport chair from drive medical rollator the duet surpasses standard walker eliminating the need lift the device and allowing you walk with easy smooth gait handles uneven outdoor terrain with ease and provides comfortable and convenient place rest with its cushioned seat but the duet also transport chair making great for being escorted around your home around the shopping mall simply lift the armrests shift the backrest and lower the footrest into place and your duet now comfortable seat for you while caregiver easily pushes you
276,med aire alternating pressure pump and pad system with fixed pressure,0.6931471805599453,2771.0,the med aire alternating pressure pump and pad system with low air loss drive medical provides alternating pressure and designed used the prevention treatment and management pressure ulcers the bubble pad provides superior therapeutic treatment alternating which the individual bubble cells are inflated deflated every minutes never placing too much pressure any affected area the lpm liters per minute pump produces consistent air flow and pressure and quiet technology alternately inflates and deflates the pads air cells
276,padded transfer benches,0.6931471805599453,1014.0,padded transfer benches
277,leg bags with twist valve,0.6931471805599453,210.0,leg bags with comfort strap and twist valve drainage port these sturdy bags are not made with natural rubber latex and have sterile fluid pathway available sizes medium and large anti flux valve each bag helps prevent backflow
279,curad mediplast wart pads pad,0.6931471805599453,100.0,curad reg mediplast ideal product for corns calluses and warts our cut fit pads are convenient and easy use the active ingredient mediplast salicylic acid the ingredient widely recommended physicians and pharmacists for the removal corns calluses and warts
281,standard bariatric heavy duty rollator burgundy,0.6931471805599453,993.0,reinforced design support higher weight capacities wider distance between handles for users needing extra room loop style brakes you push down lock and pull release padded backrest and padded seat offer users ability rest weight capacity wheels between handles seat height min max height weighs lbs
282,isolation face masks with earloops yellow,0.6931471805599453,1782.0,basic isolation masks with elastic earloops provide complete protection while remaining light and comfortable yellow polypropylene outer facing some isolation masks offer soft fluid protection barrier while the inner facing assures comfort and breathability full width nosepiece guarantees proper fit bfe pfe
283,steel bedside commode,0.6931471805599453,1022.0,deluxe steel commode has back rail that removes quickly and easily features durable plastic seat with lid plastic armrests for additional patient comfort adjustable legs allow seat raised lowered increments seat height range seat depth width between arms overall width weight capacity
284,remedy olivamine skin repair cream off white,0.6931471805599453,1245.0,remedy reg olivamine reg skin repair cream helps protect and relieve damage related frequent hand washing such dryness cracked inflamed reddened and itchy skin blend nutrients targeted for skin cells well dimethicone help prevent tewl tested non sensitizing non allergenic chg and latex friendly medline remedy registered trademark medline industries inc olivamine trademark and olivamine registered trademark mccord research inc manufactured for medline industries inc mundelein medline com medline
286,folding lightweight cane with sling style seat,0.6931471805599453,2424.0,this deluxe folding aluminum seat cane drive medical features convenience right out the box ideal for individuals the this cane can used resting seat traditional walking cane the sling material provides comfortable seat for resting when opened when closed this cane increases mobility and ensures maximum safety and security strong aluminum bronze construction and four sturdy legs with vinyl contoured tips can support weight capacity pounds the nylon sling seat sits from the floor when open while the cane stands tall when closed and weighs just pounds foam grip handles both arms provide additional comfort
287,graduated disposable cold plastic drinking cups translucent,1.0986122886681098,2196.0,graduated disposable cold plastic drinking cups translucent
287,disposable cold plastic drinking cups,1.0986122886681098,4247.0,translucent polystyrene drinking cups for cold liquids disposable
288,hybrid transport wheelchair chairs,0.6931471805599453,853.0,combination wheelchair and transport chair comes with the transport wheels already attached the chair you simply remove the large wheel and stow until standard chair mode required capacity
289,raised toilet seat with lock and lid,0.6931471805599453,2376.0,this raised toilet seat with lid drive medical designed increase the height your existing toilet seat available elevated size providing maximum comfort and support easily attaches tool free your toilet and locks place using two rear locks pair hygiene cutouts provide convenience and allows the product cleaned the elevated seat will help individuals who need boost sitting down standing from the toilet for consumers using wheelchair this product allows for easy transfer and from the raised toilet seat
290,basic extra wide wheelchairs,0.6931471805599453,858.0,durable tig welded frame gray powder coat finish features comfortable nylon upholstery smooth rolling solid flat free tires and dual axle hemi height adjustable nbsp seat size nbsp weight capacity nbsp this product contains dry natural rubber picture representative this wheelchair line please check specification tableon each individual sku for specific product details optional accessories holder item mds anti fold device item mds combo item mds anti tip device item mds tinnerman legrest locks item wca
291,silver sport wheelchair with detachable desk arms and swing away footrest,0.6931471805599453,3369.0,the silver sport wheelchair with detachable desk arms and swing away footrests comes attractive easy maintain powder coated silver vein finish and steel frame for durability the urethane tires are mounted composite wheels provide durability and smooth ride over most surfaces the embossed nylon upholstery durable lightweight attractive and easy clean the carry pocket the backrest provides easy and safe way transport personal items comes standard with swing away footrests padded detachable desk arms push lock brakes and plastic footplates
292,spitfire scout wheel travel power scooter,0.6931471805599453,2673.0,the spitfire scout transportable scooter combines easy and convenient mobility with superior value the spitfire scout compact lightweight and easy disassemble perfect for taking wherever you want either around the neighborhood far from home can disassembled quickly and easily into five easy handle pieces for loading into car truck van and taking shopping vacation the four wheel version the spitfire scout allows for enhanced stability rougher outdoor terrain the scout also offers great features like quick connect battery pack and delta style tiller make operating the scooter easier for those with limited strength dexterity this model comes with color through panels hide scuffs and scratches and black wheel rims
293,duet blue transport wheelchair rollator walker,0.6931471805599453,3220.0,experience the convenience and value two outstanding products single safe convenient aid improving daily mobility with the duet rollator transport chair from drive medical rollator the duet surpasses standard walker eliminating the need lift the device and allowing you walk with easy smooth gait handles uneven outdoor terrain with ease and provides comfortable and convenient place rest with its cushioned seat but the duet also transport chair making great for being escorted around your home around the shopping mall simply lift the armrests shift the backrest and lower the footrest into place and your duet now comfortable seat for you while caregiver easily pushes you
294,molicare disposable super plus briefs medium large,0.6931471805599453,2107.0,molicare disposable super plus briefs offer all the features our super briefs plus they have padded panels for added comfort use for extended capacity and overnight use available sizes small dark purple medium large light purple and large large dark purple
294,molicare disposable super plus briefs medium large,0.6931471805599453,2107.0,molicare disposable super plus briefs offer all the features our super briefs plus they have padded panels for added comfort use for extended capacity and overnight use available sizes small dark purple medium large light purple and large large dark purple
294,molicare disposable super plus briefs medium large,0.6931471805599453,2107.0,molicare disposable super plus briefs offer all the features our super briefs plus they have padded panels for added comfort use for extended capacity and overnight use available sizes small dark purple medium large light purple and large large dark purple
294,medline molicare super plus disposable adult diapers medium large size,0.6931471805599453,2107.0,molicare disposable super plus briefs offer all the features our super briefs plus they have padded panels for added comfort use for extended capacity and overnight use available sizes small dark purple medium large light purple and large large dark purple
295,padded swivel seat cushion,0.6931471805599453,2574.0,the drive medical padded swivel seat cushion allows individual turn degrees enabling them get off seat chair car easily and comfortably incredibly lightweight pounds makes this product easy transport and convenient use
296,double incontinence liners,1.0986122886681098,1458.0,these double liners add absorbency disposable briefs and undergarments for extended protection ultra thin technology improves dryness with super absorbent polymer adhesive strip help keep liner place soft and gentle for superior feel against the skin individually wrapped for added convenience
296,fitright super protective underwear large,0.6931471805599453,318.0,fitright super protective underwear large
296,fitright ultra briefs large,1.3862943611198906,365.0,fitright reg ultra briefs promote better fit well comfort and dignity core reg with odor protection helps wick fluid away promote dryness and help maintain skin integrity soft anti leak guards help reduce leakage and improve containment skin safe closures provide secure safe and repeated refastenability ultra soft cloth like backsheet provides discreet garment like natural feel ultra absorbency core breathable side panels increase airflow and maximize patient comfort moisture alert wetness indicator changes color when the garment has been soiled available sizes small medium regular large large and large
297,wheelchair rear anti tip devices,0.6931471805599453,934.0,easy install devices instantly make your wheelchair safer preventing from tipping back fits standard models
298,aloetouch protect dimethicone skin protectant wipes,1.0986122886681098,1402.0,aloetouch reg protect super soft single patient use medium weight cloths are gentle the skin contains dimethicone skin protectant active ingredient that helps protect delicate skin cloths are pre moistened with rinse free formula that cleans moisturizes and helps protect the skin formula balanced hypoallergenic alcohol free and fragrance free product can used room temperature warmed for patient comfort latex free
298,aloetouch protect dimethicone skin protectant wipes,0.6931471805599453,1402.0,aloetouch reg protect super soft single patient use medium weight cloths are gentle the skin contains dimethicone skin protectant active ingredient that helps protect delicate skin cloths are pre moistened with rinse free formula that cleans moisturizes and helps protect the skin formula balanced hypoallergenic alcohol free and fragrance free product can used room temperature warmed for patient comfort latex free
299,plastic transfer board,0.6931471805599453,2621.0,the plastic transfer board drive medical provides very lightweight solution transferring someone from one place wheelchair vice versa whether from bed another seat wheelchair the transfer board designed allow the user slide from one place another the plastic transfer board made durable plastic designed hold weight pounds while being lighter weight the wooden counterparts the plastic transfer board must for anyone who constantly transferring from one place another and wants lightweight board
300,extrasorbs cloth like disposable drypads,0.6931471805599453,302.0,cloth like moisture proof backsheet provides superior skin dryness and comfort absorbent core wicks moisture away from the skin for increased patient dignity and better skin care indications for use open airing incontinence management icu ccu patients who should not disrupted moved more than necessary for absorbing significant ongoing fluid loss labor and delivery use and nany other area where skin dryness needed
302,lightweight steel transport wheelchair with fixed full arms,0.6931471805599453,3255.0,unbeatable safety convenience and reliability the steel transport chair from drive medical everything you want and need transport chair the perfect combination durable long lasting value dependability and never ending convenience specially designed for users and caregivers alike who need both durability and convenience that comes you the form steel frame that forever strong yet incredibly lightweight and easy manoeuver this specially built mobile aid unbeatable unlike other traditional transport chairs this gem lets you glide through home doorways rooms and hallways with ease you also appreciate that addition its light weight also folds easily and can moved and out your vehicle jiffy the steel transport chair comes with classy and stylish silver finish and available with wide seat for extra convenience each also comes with footrests that swing away making especially easy for users mount and dismount faster and safer the attractive nylon upholstery makes this chair easy clean while the armrests are amply padded give you maximum comfort and support ahead experience the drive difference now
303,lightweight silver transport wheelchair,0.6931471805599453,3252.0,lightweight silver transport wheelchair
304,aloetouch select premium spunlace personal cleansing wipes,0.6931471805599453,1282.0,aloetouch reg super soft single patient use spunlace wipes are gentle the skin versatile and convenient wipes are ideal for everyday clean ups and incontinence care wipes are pre moistened with rinse free formula that cleans moisturizes and soothes the skin formula balanced hypoallergenic and alcohol free available with light gender neutral scent fragrance free latex free
304,capri plus bladder control pads,0.6931471805599453,29.0,capri plus bladder control pads
304,protection plus disposable underpads,0.6931471805599453,1426.0,protection plus reg disposable underpads with non woven facing soft against skin absorbent material helps contain fluid and the polypropylene backing helps keep underpad place wide variety sizes and weights meet every budget and need
304,capri plus bladder control pads,0.6931471805599453,29.0,capri plus bladder control pads
304,lifestyle flannel bib medium,0.6931471805599453,2588.0,keep the front your clothing mess free when eating with the lifestyle flannel bib the attractive bib also repels liquid making great for avoiding the mess spills fully machine washable and snap fastener keeps securely place
304,adaptive eating utensils adaptive fork,0.6931471805599453,2591.0,limited hand grasping ability from arthritis can make everyday activities challenge even something simple eating can prove difficult that why drive medical lifestyle essential dining utensils are great solution their ergonomic contoured design makes them comfortable fit the hand while providing excellent stability plus these dishwasher safe utensils are attractive enough home any table
304,capri plus bladder control pads,0.6931471805599453,29.0,capri plus bladder control pads
304,capri plus bladder control pads,0.6931471805599453,29.0,capri plus bladder control pads
304,capri plus bladder control pads,1.0986122886681098,29.0,capri plus bladder control pads
304,capri plus bladder control pads,1.0986122886681098,29.0,capri plus bladder control pads
304,remedy basics rinse cleansing spray,1.0986122886681098,4706.0,gentle balanced and dye free for everyday use effective for body and incontinence cleanups rinse formula makes cleaning quick and easy simply spray and wipe clean with washcloth pleasant natural scent
304,capri plus bladder control pads,0.6931471805599453,29.0,capri plus bladder control pads
305,spitfire scout wheel travel power scooter,0.6931471805599453,2673.0,the spitfire scout transportable scooter combines easy and convenient mobility with superior value the spitfire scout compact lightweight and easy disassemble perfect for taking wherever you want either around the neighborhood far from home can disassembled quickly and easily into five easy handle pieces for loading into car truck van and taking shopping vacation the four wheel version the spitfire scout allows for enhanced stability rougher outdoor terrain the scout also offers great features like quick connect battery pack and delta style tiller make operating the scooter easier for those with limited strength dexterity this model comes with color through panels hide scuffs and scratches and black wheel rims
306,polyiron capsules,0.6931471805599453,2056.0,polyiron compare niferex
306,polyiron capsules,0.6931471805599453,2056.0,polyiron compare niferex
306,polyiron capsules,0.6931471805599453,2056.0,polyiron compare niferex
306,polyiron capsules,0.6931471805599453,2056.0,polyiron compare niferex
306,polyiron capsules,0.6931471805599453,2056.0,polyiron compare niferex
306,polyiron capsules,0.6931471805599453,2056.0,polyiron compare niferex
306,polyiron capsules,0.6931471805599453,2056.0,polyiron compare niferex
307,tank economy oxygen cylinder rack,0.6931471805599453,3159.0,this oxygen cylinder rack from drive medical perfect economical choice for storing multiple oxygen cylinders the home this rack securely holds oxygen cylinders size
307,steel oxygen cylinder rack,1.0986122886681098,3143.0,this chrome plated steel oxygen cylinder rack from drive medical secure way transport store multiple oxygen cylinders this rack has slots for oxygen cylinders and can support either cylinders the rack even comes with mounting brackets the underside that can installed truck
308,four wheel rollator walker with fold removable back support red,0.6931471805599453,3233.0,supreme durability safety and quality keeping with drive medical tradition fine craftsmanship and unmatched value this four wheel rollator walker with fold removable back support continues lead the charge when comes design quality and value mobility aid league all its own this walker comes highly recommended those who seek strength support durability and comfort all mixed with touch class the four wheel rollator walker comes complete with padded backrest which hinged and removable folding either down also arrives with comfortable seating along with convenient carrying basket which you can use store personal items the inch non marring wheel casters are ideal for both indoor and outdoor use are the easy use deluxe loop locks but that not all you also get ergonomic handles that can adjusted according your height making the gripping handles especially convenient and comfortable while eliminating undue stress hands and joints with the four wheel rollator walker your travel companion there need overstretch yourself because this rollator doubles comfortable and welcomed chair giving you opportunity rest and refresh yourself anywhere and any time ahead experience the drive difference now
309,drop arm commode,0.6931471805599453,432.0,arms swing out the way for easier lateral transfers and off the commode transfers are easier for patients using wheelchair place near the bed with near arm down for patients transferring during the night comes standard with pail lids and splash guard available padded and non padded padded commode weight capacity seat height range seat depth width between arms overall width non padded commode weight capacity seat height range seat depth width between arms overall width
310,unistik laquo safety lancets,0.6931471805599453,1895.0,unistik laquo safety lancets
311,bariatric aluminum bath bench with back,0.6931471805599453,1034.0,bath benches help patients who have difficulty sitting standard bath tub standing the shower benches with back give extra support and comfort non slip rubber feet resist slipping the bathtub shower floor legs are height adjustable for proper fit weight capacity seat height seat depth seat width
312,protection plus polymer underpads,0.6931471805599453,1434.0,protection plus reg disposable polymer underpads feature polymer and fluff core that provides absorbency choices sizes and weights meet every need polypropylene backing helps keep underpad place
312,protection plus polymer underpads,0.6931471805599453,1436.0,protection plus reg disposable polymer underpads feature polymer and fluff core that provides absorbency choices sizes and weights meet every need polypropylene backing helps keep underpad place
312,protection plus polymer filled underpads green,1.3862943611198906,2253.0,protection plus reg polymer filled underpad helps eliminate waste these odor reducing pads lock fluids virtually eliminating the need stack pads prevent leaks
313,ultraflex male external catheters large,0.6931471805599453,2185.0,this self adhering male external catheter silicone for comfortable fit that protects the skin kink proof funnel helps ensure uninterrupted urine flow available sizes small medium intermediate large and large
314,aloetouch select premium spunlace personal cleansing wipes,0.6931471805599453,1384.0,aloetouch reg super soft single patient use spunlace wipes are gentle the skin versatile and convenient wipes are ideal for everyday clean ups and incontinence care wipes are pre moistened with rinse free formula that cleans moisturizes and soothes the skin formula balanced hypoallergenic and alcohol free available with light gender neutral scent fragrance free latex free
315,duet blue transport wheelchair rollator walker,0.6931471805599453,3220.0,experience the convenience and value two outstanding products single safe convenient aid improving daily mobility with the duet rollator transport chair from drive medical rollator the duet surpasses standard walker eliminating the need lift the device and allowing you walk with easy smooth gait handles uneven outdoor terrain with ease and provides comfortable and convenient place rest with its cushioned seat but the duet also transport chair making great for being escorted around your home around the shopping mall simply lift the armrests shift the backrest and lower the footrest into place and your duet now comfortable seat for you while caregiver easily pushes you
316,duet blue transport wheelchair rollator walker,0.6931471805599453,3220.0,experience the convenience and value two outstanding products single safe convenient aid improving daily mobility with the duet rollator transport chair from drive medical rollator the duet surpasses standard walker eliminating the need lift the device and allowing you walk with easy smooth gait handles uneven outdoor terrain with ease and provides comfortable and convenient place rest with its cushioned seat but the duet also transport chair making great for being escorted around your home around the shopping mall simply lift the armrests shift the backrest and lower the footrest into place and your duet now comfortable seat for you while caregiver easily pushes you
317,hydrocerin cream,1.0986122886681098,2046.0,hydrocerin cream helps hydrate dry scaly skin ingredients deionized water petrolatum mineral oil mineral wax ceresin wax lanolin alcohol dmdm hydantoin methyl propyl parabens
319,black rollator walker with fold and removable back support and padded seat,0.6931471805599453,3234.0,the walker rollator with wheels fold removable back support and padded seat black drive medical comes standard with caster wheels loop locks and serrated brakes ensure safety the seamless padded seat opens roomy convenient zippered storage pouch easily and securely transport personal items and the ergonomic handles are easy grip relieve hand pressure and are height adjustable accommodate users height this rollator drive medical great value that provides the freedom mobility with convenient seat for resting and loop locks that keep the rollator from moving you can assured that this mobility aid will provide safe and secure way regain your active lifestyle
321,aluminum transport chair with wheels blue,0.6931471805599453,910.0,wheels and handbrakes top lifetime warranty frame powder coated aluminum frame lightweight and durable back folds down for easy storage and transport seat belt for safety comfortable nylon upholstery full length permanent armrest detachable footrests larger rear wheels for better performance uneven outdoor surfaces weighs only lbs
323,rollators with wheels blue,0.6931471805599453,998.0,these rollators offer fully padded seat with pouch and padded backrest for total comfort large wheels give you confidence all terrains distance between handles seat height min max height min max product weight lbs the breast cancer awareness rollator features pink frame and pink ribbon symbol imprinted seat and backrest from the sale every rollator donated the national breast cancer foundation
324,basic extra wide wheelchairs,0.6931471805599453,858.0,durable tig welded frame gray powder coat finish features comfortable nylon upholstery smooth rolling solid flat free tires and dual axle hemi height adjustable nbsp seat size nbsp weight capacity nbsp this product contains dry natural rubber picture representative this wheelchair line please check specification tableon each individual sku for specific product details optional accessories holder item mds anti fold device item mds combo item mds anti tip device item mds tinnerman legrest locks item wca
325,molicare disposable super plus briefs medium large,0.6931471805599453,2107.0,molicare disposable super plus briefs offer all the features our super briefs plus they have padded panels for added comfort use for extended capacity and overnight use available sizes small dark purple medium large light purple and large large dark purple
326,padded swivel seat cushion,0.6931471805599453,2574.0,the drive medical padded swivel seat cushion allows individual turn degrees enabling them get off seat chair car easily and comfortably incredibly lightweight pounds makes this product easy transport and convenient use
328,basic extra wide wheelchairs,0.6931471805599453,858.0,durable tig welded frame gray powder coat finish features comfortable nylon upholstery smooth rolling solid flat free tires and dual axle hemi height adjustable nbsp seat size nbsp weight capacity nbsp this product contains dry natural rubber picture representative this wheelchair line please check specification tableon each individual sku for specific product details optional accessories holder item mds anti fold device item mds combo item mds anti tip device item mds tinnerman legrest locks item wca
329,molicare disposable super plus briefs medium large,0.6931471805599453,2107.0,molicare disposable super plus briefs offer all the features our super briefs plus they have padded panels for added comfort use for extended capacity and overnight use available sizes small dark purple medium large light purple and large large dark purple
330,soothe cool inzo barrier cream,0.6931471805599453,1299.0,ideal under tape inzo leaves non greasy invisible moisture barrier non petrolatum formula won obstruct brief pores vitamins and nourish the skin ideal for ostomy sites peri wound skin protect skin from maceration damage prevents moisture urine and fecal matter from contacting skin allows the skin breathe without being occlusive formulated without dyes perfumes
